SalePrice,LnSalePrice,Age,GrLivArea,BaseLivArea,Location,Amenities,RoadRail,BedroomAbvGr,Bathrooms,OverallCond,OverallQual,LotFrontage,LotArea,TwoStory_dum,FlatContour_dum,FlatRoof_dum,GarageArea,Garage_dum,CentralAirNum,LowQualFinSF,Fireplaces,KitchenQual_Ex,Zoning_2,Zoning_3,Zoning_4,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
173500.0,12.063932878369052,2.0,1190.0,709.0,3,0,0,2.0,2.0,5.0,7.0,65.0,8769.0,0,1,0,578.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
167840.0,12.030766423630125,1.0,1330.0,0.0,3,0,0,3.0,2.0,5.0,6.0,64.0,8334.0,0,1,0,437.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
168675.0,12.035729065495627,1.0,1491.0,0.0,3,0,0,3.0,2.5,5.0,7.0,64.0,8333.0,1,1,0,484.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
167000.0,12.025749091398891,2.0,1536.0,0.0,3,0,0,3.0,2.5,5.0,5.0,64.0,9045.0,1,1,0,400.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
140000.0,11.84939770159144,42.0,1214.0,794.0,1,0,0,2.0,1.0,7.0,5.0,70.0,9170.0,0,1,0,461.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
110000.0,11.608235644774552,44.0,1088.0,973.0,1,0,0,2.0,1.0,6.0,4.0,67.0,8308.0,0,1,0,520.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
94750.0,11.458997122944673,42.0,960.0,520.0,1,0,0,3.0,1.0,5.0,4.0,73.0,10921.0,0,0,0,432.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
122000.0,11.711776323715394,82.0,1351.0,235.0,1,0,0,3.0,1.0,6.0,5.0,74.0,16287.0,1,1,0,576.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
110000.0,11.608235644774552,47.0,1179.0,0.0,1,0,0,2.0,1.0,6.0,6.0,80.0,8240.0,0,1,0,622.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
118500.0,11.682668239557323,17.0,816.0,816.0,1,0,0,3.0,1.0,5.0,6.0,81.0,11841.0,0,1,0,0.0,0,1,0.0,0.0,0,0,1,0,1,0,0,0
133500.0,11.801856756822442,31.0,1044.0,504.0,1,0,0,3.0,1.0,6.0,6.0,65.0,6285.0,0,1,0,528.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
148000.0,11.904967552746252,31.0,1113.0,751.0,1,0,0,3.0,1.5,7.0,6.0,74.7688,7917.0,0,1,0,504.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
141000.0,11.856515169360305,28.0,2233.0,0.0,1,0,0,5.0,2.5,6.0,5.0,74.7688,9555.0,1,1,0,579.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
155000.0,11.951180395901384,1.0,1125.0,0.0,1,0,0,2.0,1.5,5.0,5.0,74.0,8536.0,0,1,0,430.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
157000.0,11.964001084330445,2.0,1090.0,980.0,1,0,0,2.0,1.5,5.0,5.0,60.0,7024.0,0,1,0,450.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
171500.0,12.052338545588132,2.0,1408.0,611.0,1,0,0,3.0,2.5,5.0,5.0,60.0,7023.0,1,1,0,489.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
140000.0,11.84939770159144,2.0,1072.0,467.0,1,0,0,2.0,1.0,5.0,6.0,35.0,3675.0,0,1,0,525.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0
131750.0,11.788661466403608,48.0,960.0,908.0,1,0,0,2.0,1.0,7.0,5.0,64.0,6400.0,0,1,0,392.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
61500.0,11.02679245379461,52.0,1152.0,0.0,1,0,0,2.0,2.0,3.0,4.0,74.0,6882.0,0,1,0,0.0,0,0,0.0,0.0,0,0,1,0,1,0,0,0
111000.0,11.617285480294472,53.0,948.0,492.0,1,0,0,3.0,1.0,5.0,4.0,75.0,10215.0,0,0,0,248.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
79000.0,11.27720313144916,76.0,774.0,544.0,1,0,0,3.0,1.0,6.0,3.0,70.0,4270.0,0,0,0,0.0,0,1,0.0,0.0,0,1,0,0,1,0,0,0
108500.0,11.594505451962652,87.0,865.0,422.0,1,0,0,2.0,1.0,8.0,6.0,62.0,10042.0,1,0,0,216.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
112000.0,11.626254150277232,97.0,1346.0,0.0,1,0,0,2.0,1.5,7.0,4.0,70.0,11767.0,1,1,0,384.0,1,0,0.0,0.0,0,0,1,0,1,0,0,0
125000.0,11.736069016284437,52.0,768.0,544.0,1,0,0,2.0,1.0,5.0,4.0,60.0,8172.0,0,1,0,355.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
119000.0,11.686878772093667,53.0,948.0,732.0,1,0,0,3.0,1.0,6.0,4.0,60.0,8190.0,0,1,0,280.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
150000.0,11.918390573078392,84.0,2592.0,371.0,1,0,0,6.0,2.0,6.0,5.0,60.0,10890.0,1,1,0,0.0,0,0,0.0,0.0,0,0,1,0,1,0,0,0
165000.0,12.013700752882718,84.0,1502.0,0.0,3,0,0,3.0,1.5,7.0,6.0,55.0,10592.0,1,1,0,180.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
96500.0,11.477298287327077,81.0,789.0,0.0,3,0,0,2.0,1.0,5.0,5.0,55.0,10594.0,0,1,0,200.0,1,0,0.0,0.0,0,0,1,0,1,0,0,0
136500.0,11.824079893607152,81.0,1422.0,319.0,3,0,0,3.0,1.0,5.0,5.0,54.0,7223.0,0,1,0,352.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
146500.0,11.894780707439258,86.0,1298.0,113.0,3,0,0,2.0,2.0,7.0,6.0,51.0,6821.0,1,0,0,240.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
175000.0,12.072541252905651,70.0,1768.0,569.0,1,0,0,3.0,1.5,7.0,5.0,60.0,7200.0,1,1,0,240.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
148500.0,11.908340237224891,77.0,1098.0,246.0,3,0,0,2.0,1.0,8.0,7.0,63.0,4000.0,1,1,0,216.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
141500.0,11.86005499606543,86.0,1436.0,0.0,3,0,0,3.0,1.0,7.0,6.0,53.0,6720.0,1,1,0,228.0,1,0,0.0,1.0,0,0,1,0,1,0,0,0
189950.0,12.154516158615772,89.0,1426.0,0.0,3,0,0,3.0,1.5,8.0,7.0,55.0,7642.0,1,1,0,216.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
135000.0,11.813030057420567,81.0,1461.0,0.0,3,0,0,3.0,1.0,8.0,6.0,53.0,7155.0,1,1,0,225.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
164000.0,12.007621706806335,66.0,1646.0,364.0,3,0,0,4.0,2.0,5.0,7.0,53.0,7128.0,1,1,0,240.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
90350.0,11.411446296020374,94.0,694.0,365.0,3,0,0,2.0,1.0,6.0,5.0,40.0,4280.0,0,1,0,352.0,1,0,0.0,1.0,0,0,1,0,1,0,0,0
139000.0,11.842229212112828,97.0,1250.0,0.0,3,0,0,3.0,2.0,6.0,5.0,53.0,5362.0,1,1,0,552.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
119750.0,11.693161515273161,69.0,954.0,0.0,3,0,0,2.0,1.0,7.0,5.0,50.0,6305.0,0,0,0,240.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
145000.0,11.884489021402711,61.0,1958.0,484.0,3,0,0,4.0,2.0,6.0,6.0,82.0,7136.0,1,0,0,492.0,1,0,0.0,0.0,0,1,0,0,1,0,0,0
145000.0,11.884489021402711,58.0,2002.0,284.0,3,0,0,4.0,2.0,6.0,5.0,82.0,6270.0,1,0,0,871.0,1,0,0.0,0.0,0,1,0,0,1,0,0,0
238000.0,12.380025952653611,80.0,1718.0,0.0,3,0,0,4.0,2.5,7.0,7.0,60.0,7230.0,1,1,0,264.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
153500.0,11.941455846009388,56.0,1226.0,0.0,3,0,0,2.0,1.5,5.0,5.0,126.0,13108.0,0,0,0,400.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
239000.0,12.384218830913648,89.0,2624.0,1128.0,3,0,0,4.0,2.5,6.0,6.0,86.0,22420.0,1,1,0,864.0,1,0,0.0,1.0,0,0,1,0,1,0,0,0
188000.0,12.144197241812087,77.0,1755.0,189.0,3,0,0,4.0,2.0,6.0,4.0,110.0,7810.0,1,0,0,231.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
220000.0,12.301382825334498,75.0,1991.0,854.0,3,0,0,3.0,1.5,7.0,6.0,74.7688,11275.0,1,0,0,432.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
140000.0,11.84939770159144,66.0,1355.0,533.0,3,0,0,3.0,2.0,5.0,5.0,79.0,6221.0,1,1,0,528.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
315000.0,12.66032791780777,75.0,2727.0,297.0,3,0,0,3.0,2.5,8.0,8.0,70.0,10570.0,1,0,0,440.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
259500.0,12.46651198158808,62.0,2320.0,924.0,3,0,0,3.0,2.5,8.0,6.0,61.0,7259.0,1,1,0,180.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
257500.0,12.458774999085929,50.0,1839.0,1186.0,3,0,0,3.0,2.0,7.0,6.0,110.0,14442.0,0,1,0,416.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
219500.0,12.299107511497363,67.0,1740.0,410.0,3,0,0,3.0,1.5,6.0,7.0,75.0,13125.0,1,1,0,240.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
201000.0,12.211060187041213,47.0,1560.0,1560.0,3,0,0,3.0,1.5,4.0,6.0,74.7688,25485.0,0,1,0,580.0,1,1,0.0,3.0,0,0,1,0,1,0,0,0
215000.0,12.2783933071098,39.0,1488.0,813.0,3,0,0,3.0,2.0,6.0,6.0,74.7688,21579.0,0,1,0,552.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
123900.0,11.727230067617233,27.0,1045.0,330.0,3,0,0,2.0,1.0,6.0,6.0,24.0,1782.0,1,1,0,462.0,1,1,0.0,1.0,0,0,0,0,1,0,0,0
170000.0,12.043553716032399,12.0,1680.0,0.0,3,0,0,4.0,2.0,5.0,4.0,67.4375,17871.0,0,1,0,628.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
200000.0,12.206072645530174,19.0,1020.0,577.0,3,0,0,1.0,1.0,5.0,8.0,35.0,3907.0,0,0,0,509.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0
198000.0,12.196022309676673,36.0,1696.0,434.0,3,0,0,3.0,2.0,5.0,7.0,74.7688,20693.0,0,0,0,625.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
200624.0,12.209187788430318,50.0,2515.0,1219.0,3,0,0,4.0,3.0,3.0,6.0,74.7688,32668.0,0,1,0,484.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
315000.0,12.66032791780777,21.0,2726.0,0.0,3,0,0,2.0,2.5,5.0,8.0,70.0,18044.0,0,0,0,691.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
115000.0,11.652687407345388,88.0,1517.0,0.0,1,0,1,3.0,2.0,7.0,5.0,85.0,8500.0,1,1,0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,0
141000.0,11.856515169360305,67.0,1215.0,375.0,1,0,0,3.0,1.0,7.0,6.0,50.0,7000.0,1,1,0,720.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0
87000.0,11.37366339763672,66.0,803.0,116.0,1,0,1,2.0,1.0,6.0,5.0,50.0,5000.0,0,1,0,360.0,1,0,0.0,0.0,0,0,0,0,1,0,0,0
129850.0,11.774135217090894,82.0,1601.0,0.0,1,0,1,3.0,2.0,7.0,5.0,50.0,7288.0,1,1,0,0.0,0,1,0.0,0.0,0,0,0,0,1,0,0,0
100000.0,11.512925464970229,68.0,1123.0,0.0,1,0,0,3.0,1.0,5.0,4.0,50.0,6060.0,1,1,0,264.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0
150909.0,11.924432285124535,84.0,1828.0,548.0,1,0,0,3.0,2.0,6.0,5.0,50.0,9060.0,1,1,0,,0,1,0.0,0.0,0,0,0,0,1,0,0,0
75200.0,11.227906509937931,85.0,816.0,0.0,1,0,1,2.0,1.0,7.0,5.0,46.0,3672.0,0,1,0,100.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0
118400.0,11.681824001432043,87.0,1012.0,0.0,1,0,0,2.0,1.0,5.0,6.0,59.0,8263.0,0,0,0,308.0,1,1,0.0,1.0,0,0,0,0,1,0,0,0
152000.0,11.931635799828413,57.0,1558.0,420.0,1,0,0,4.0,1.5,5.0,5.0,75.0,13710.0,1,1,0,282.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0
68104.0,11.128791227563893,68.0,845.0,0.0,1,0,0,1.0,1.0,4.0,2.0,64.0,11067.0,0,1,0,256.0,1,1,205.0,0.0,0,0,0,0,1,0,0,0
375000.0,12.834681304952548,1.0,1625.0,1573.0,3,0,0,2.0,2.0,5.0,8.0,59.0,5568.0,0,0,0,495.0,1,1,0.0,1.0,0,0,0,0,1,0,0,0
183500.0,12.119969946476761,28.0,1299.0,1001.0,2,0,0,2.0,2.0,6.0,6.0,74.7688,12150.0,0,0,0,486.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
156000.0,11.957611286231675,29.0,912.0,773.0,2,0,0,2.0,1.0,6.0,6.0,74.7688,7540.0,0,1,0,470.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
134000.0,11.805595078933049,24.0,1080.0,336.0,2,0,0,3.0,1.5,5.0,6.0,71.0,9187.0,0,0,0,484.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
215000.0,12.2783933071098,5.0,1392.0,585.0,2,0,0,3.0,2.0,5.0,5.0,80.0,10000.0,0,1,0,650.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
245000.0,12.409013489526863,5.0,1409.0,1392.0,2,0,0,1.0,1.5,5.0,7.0,44.0,12864.0,0,1,0,576.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
210000.0,12.254862809699606,16.0,1478.0,1239.0,2,0,0,3.0,2.0,5.0,7.0,74.7688,9928.0,0,1,0,506.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
148000.0,11.904967552746252,32.0,918.0,754.0,2,0,0,3.0,1.0,6.0,7.0,74.7688,8750.0,0,1,0,360.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
143000.0,11.870599909242044,33.0,1026.0,924.0,2,0,0,2.0,1.0,6.0,6.0,82.0,8410.0,0,1,0,528.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
244000.0,12.404923504275338,20.0,1501.0,949.0,4,0,0,2.0,2.0,6.0,7.0,46.0,4054.0,0,1,0,512.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
330000.0,12.706847933442663,9.0,1502.0,1174.0,3,0,0,1.0,1.5,5.0,7.0,74.7688,9763.0,0,1,0,286.0,1,1,0.0,1.0,0,0,0,0,1,0,0,0
170000.0,12.043553716032399,48.0,1328.0,967.0,4,0,0,2.0,1.5,6.0,5.0,115.0,16905.0,0,1,0,308.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
257000.0,12.456831363877356,49.0,2279.0,0.0,4,0,0,4.0,2.5,8.0,6.0,149.0,19958.0,0,1,0,461.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
231713.0,12.353254815881487,1.0,1689.0,0.0,4,0,0,3.0,2.0,5.0,7.0,67.0,8368.0,0,0,0,433.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
267300.0,12.49612690212701,1.0,1564.0,583.0,4,0,0,2.0,2.0,5.0,8.0,68.0,8298.0,0,0,0,502.0,1,1,0.0,1.0,1,0,1,0,1,0,0,0
265900.0,12.490875577231112,1.0,1484.0,428.0,4,0,0,2.0,2.0,5.0,8.0,64.0,9037.0,0,0,0,472.0,1,1,0.0,1.0,1,0,1,0,1,0,0,0
239000.0,12.384218830913648,0.0,1571.0,0.0,4,0,0,3.0,2.0,5.0,8.0,89.0,10991.0,0,0,0,722.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
248900.0,12.424806488355683,1.0,1646.0,0.0,4,0,0,3.0,2.0,5.0,8.0,67.0,10656.0,0,0,0,870.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
174000.0,12.066810578196666,22.0,1240.0,295.0,4,0,0,3.0,2.0,7.0,7.0,42.0,10331.0,0,1,0,528.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
187500.0,12.141534124392603,17.0,1717.0,902.0,4,0,0,3.0,2.5,5.0,7.0,44.0,13758.0,1,1,0,400.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
204000.0,12.225875272826354,11.0,1756.0,742.0,4,0,0,3.0,2.5,5.0,6.0,74.7688,9303.0,1,1,0,422.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
180500.0,12.103486056755072,6.0,1312.0,250.0,4,0,0,2.0,2.0,5.0,8.0,74.7688,6718.0,0,1,0,471.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
187500.0,12.141534124392603,4.0,1146.0,786.0,4,0,0,3.0,2.0,5.0,7.0,73.0,9590.0,0,1,0,438.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
282000.0,12.54966234992025,5.0,1922.0,1329.0,4,0,0,2.0,2.0,5.0,8.0,80.0,11305.0,0,1,0,692.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
178000.0,12.089538829274222,11.0,1491.0,0.0,4,0,0,3.0,2.0,5.0,6.0,74.7688,7777.0,0,1,0,571.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
270000.0,12.506177237980511,5.0,1629.0,1300.0,4,0,0,3.0,2.0,5.0,8.0,85.0,14536.0,0,1,0,808.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
279900.0,12.542187675503545,4.0,2486.0,766.0,4,0,0,5.0,3.5,5.0,7.0,74.7688,11800.0,1,1,0,452.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
186700.0,12.137258329529814,44.0,1572.0,1159.0,4,0,0,3.0,1.5,4.0,5.0,50.0,35133.0,0,1,0,995.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
283463.0,12.554836882168736,1.0,1776.0,80.0,4,0,0,3.0,2.0,5.0,8.0,93.0,15306.0,0,0,0,712.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
392000.0,12.8790171187726,1.0,1824.0,0.0,4,1,0,3.0,2.0,5.0,10.0,85.0,12633.0,0,0,0,932.0,1,1,0.0,1.0,1,0,1,0,1,0,0,0
281213.0,12.54686766829102,2.0,2482.0,0.0,4,0,0,4.0,2.5,5.0,8.0,88.0,12665.0,1,1,0,642.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
147000.0,11.898187865760873,0.0,1120.0,206.0,2,0,0,3.0,1.0,5.0,5.0,70.0,8402.0,0,1,0,0.0,0,1,0.0,0.0,0,0,1,0,1,0,0,0
130000.0,11.77528972943772,54.0,2034.0,0.0,2,0,1,2.0,1.0,5.0,3.0,200.0,43500.0,0,1,0,1041.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
140000.0,11.84939770159144,11.0,936.0,920.0,2,0,0,0.0,0.5,5.0,6.0,62.0,6710.0,0,1,0,460.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0
132250.0,11.792449349720545,44.0,1040.0,633.0,2,0,0,3.0,1.0,5.0,4.0,94.0,25286.0,0,0,0,648.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
143000.0,11.870599909242044,40.0,1632.0,0.0,2,0,0,4.0,2.0,4.0,5.0,100.0,25000.0,0,0,0,576.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
168000.0,12.031719258385396,46.0,1622.0,1159.0,2,0,0,3.0,1.0,4.0,4.0,66.8214,32463.0,0,0,0,1356.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
129900.0,11.77452020265869,31.0,1060.0,840.0,1,0,0,3.0,1.0,7.0,5.0,44.0,4224.0,0,1,0,572.0,1,1,0.0,1.0,0,0,0,0,1,0,0,0
134000.0,11.805595078933049,31.0,1142.0,874.0,1,0,0,3.0,1.5,5.0,5.0,44.0,4224.0,0,1,0,528.0,1,1,0.0,1.0,0,0,0,0,1,0,0,0
85500.0,11.356271654924852,35.0,1092.0,252.0,1,0,0,3.0,1.5,4.0,4.0,21.0,1504.0,1,1,0,253.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0
106500.0,11.575900264131617,37.0,992.0,503.0,1,0,0,2.0,1.0,5.0,4.0,66.8214,1533.0,1,1,0,297.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0
93900.0,11.449985665196355,37.0,1092.0,384.0,1,0,0,3.0,1.5,6.0,4.0,21.0,1495.0,1,1,0,0.0,0,1,0.0,0.0,0,0,0,0,1,0,0,0
75000.0,11.225243392518447,37.0,1092.0,0.0,1,0,0,3.0,1.5,5.0,4.0,21.0,2001.0,1,1,0,286.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0
84500.0,11.344506813345266,37.0,630.0,630.0,1,0,0,1.0,1.0,6.0,4.0,21.0,1936.0,0,1,0,0.0,0,1,0.0,0.0,0,0,0,0,1,0,0,0
75190.0,11.227773522372072,31.0,1092.0,0.0,1,0,0,3.0,1.5,3.0,4.0,21.0,1890.0,1,1,0,286.0,1,1,0.0,0.0,0,0,0,0,1,0,0,0
146800.0,11.896826395162552,31.0,1062.0,539.0,2,0,0,3.0,1.0,5.0,6.0,74.7688,11333.0,0,1,0,539.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
153500.0,11.941455846009388,30.0,1008.0,923.0,2,0,0,1.0,1.0,5.0,5.0,72.0,9129.0,0,1,0,678.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
188000.0,12.144197241812087,30.0,1356.0,1148.0,2,0,0,3.0,2.0,6.0,6.0,74.7688,15957.0,0,0,0,528.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
196000.0,12.185869938212655,30.0,1676.0,1112.0,2,0,0,3.0,1.5,6.0,5.0,61.0,33983.0,0,1,0,672.0,1,1,0.0,2.0,0,0,1,0,1,0,0,0
157000.0,11.964001084330445,30.0,1432.0,531.0,2,0,0,3.0,1.5,7.0,5.0,68.0,8286.0,1,1,0,531.0,1,1,0.0,1.0,0,0,1,0,1,0,0,0
138000.0,11.835008964139341,36.0,796.0,796.0,2,0,0,2.0,1.0,7.0,5.0,50.0,6723.0,0,1,0,0.0,0,1,0.0,0.0,0,0,1,0,1,0,0,0
129500.0,11.771436160121729,37.0,768.0,619.0,2,0,0,2.0,1.0,7.0,5.0,54.0,7244.0,0,1,0,624.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
129500.0,11.771436160121729,25.0,845.0,565.0,2,0,0,2.0,1.0,6.0,4.0,69.0,7599.0,0,1,0,360.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
135000.0,11.813030057420567,31.0,1178.0,1090.0,2,0,0,3.0,1.5,6.0,5.0,67.4375,11000.0,0,1,0,502.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
124500.0,11.732060994886899,25.0,816.0,546.0,2,0,0,2.0,1.0,7.0,5.0,76.0,8314.0,0,1,0,264.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
139000.0,11.842229212112828,24.0,816.0,596.0,2,0,0,2.0,1.0,7.0,5.0,65.0,11625.0,0,1,0,264.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
124500.0,11.732060994886899,23.0,887.0,516.0,2,0,0,3.0,1.0,6.0,5.0,62.0,10447.0,0,1,0,288.0,1,1,0.0,0.0,0,0,1,0,1,0,0,0
149900.0,11.917723684090689,52.0,1293.0,1007.0,2,0,0,2.0,2.0,5.0,6.0,74.7688,11027.0,0,1,0,452.0,1,1,0.0,0.0,0,0,1,0,0,0,0,0
157500.0,11.967180737247824,50.0,1024.0,773.0,2,0,0,2.0,1.0,6.0,6.0,85.0,10533.0,0,1,0,313.0,1,1,0.0,2.0,0,0,1,0,0,0,0,0
169000.0,12.037653993905211,49.0,1797.0,1127.0,2,0,0,3.0,1.5,5.0,5.0,74.7688,11765.0,0,1,0,963.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
192100.0,12.165771348756648,37.0,1851.0,0.0,2,0,0,3.0,2.0,6.0,7.0,90.0,11727.0,0,1,0,506.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
183500.0,12.119969946476761,9.0,1525.0,700.0,2,0,0,3.0,2.5,5.0,6.0,60.0,8238.0,1,1,0,400.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
222000.0,12.310432660854417,9.0,2236.0,0.0,2,0,0,4.0,2.5,5.0,7.0,74.7688,13006.0,1,1,0,642.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
170000.0,12.043553716032399,11.0,1671.0,0.0,2,0,0,3.0,2.5,5.0,6.0,67.4375,13041.0,1,1,0,423.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
187500.0,12.141534124392603,11.0,1498.0,592.0,2,0,0,3.0,2.5,5.0,6.0,67.4375,13031.0,1,1,0,409.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
202000.0,12.216022976383341,10.0,1776.0,0.0,2,0,0,3.0,2.5,5.0,6.0,54.0,9783.0,1,1,0,443.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
185000.0,12.128111104060462,9.0,1511.0,714.0,2,0,0,3.0,2.5,5.0,6.0,70.0,11207.0,1,0,0,413.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
320000.0,12.676076274775909,1.0,2462.0,57.0,2,0,0,4.0,2.5,5.0,7.0,134.0,19378.0,1,0,0,576.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
240000.0,12.388394202324129,0.0,1670.0,0.0,2,0,0,3.0,2.0,5.0,7.0,50.0,14859.0,0,0,0,690.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
250000.0,12.429216196844383,1.0,2064.0,0.0,2,0,0,4.0,2.5,5.0,8.0,50.0,13128.0,1,0,0,527.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
239900.0,12.387977448827787,1.0,1801.0,0.0,2,0,0,3.0,2.5,5.0,8.0,72.0,10463.0,1,0,0,800.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
309000.0,12.641096555879882,1.0,2212.0,60.0,2,0,0,3.0,2.5,5.0,7.0,42.0,13751.0,1,0,0,773.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
274725.0,12.523525876315125,0.0,2021.0,0.0,2,0,0,3.0,2.5,5.0,7.0,168.0,23257.0,1,0,0,422.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
270000.0,12.506177237980511,12.0,2687.0,0.0,4,0,0,4.0,2.5,5.0,8.0,68.0,13108.0,1,1,0,618.0,1,1,0.0,0.0,0,0,1,0,0,0,0,0
183500.0,12.119969946476761,13.0,1169.0,705.0,2,0,0,3.0,2.0,6.0,6.0,74.7688,8076.0,0,1,0,402.0,1,1,0.0,1.0,0,0,1,0,0,0,0,0
